// 3目标 + 新拥挤距离 + fix/priori/assemble
start:
Enemy Loss average: 	275.3	Enemy Loss best: 	360	My Team Loss average: 	115.72	My Team Loss best: 	24	 average: 	300	 best: 	300	
Enemy Loss average: 	277	Enemy Loss best: 	360	My Team Loss average: 	114.98	My Team Loss best: 	24	 average: 	300	 best: 	300	
Enemy Loss average: 	279.9	Enemy Loss best: 	360	My Team Loss average: 	114.56	My Team Loss best: 	24	 average: 	300	 best: 	300	
Enemy Loss average: 	274.9	Enemy Loss best: 	360	My Team Loss average: 	108.2	My Team Loss best: 	24	 average: 	300	 best: 	300	
Enemy Loss average: 	277.1	Enemy Loss best: 	360	My Team Loss average: 	109.2	My Team Loss best: 	24	 average: 	300	 best: 	300	
Enemy Loss average: 	276.8	Enemy Loss best: 	360	My Team Loss average: 	107.02	My Team Loss best: 	24	 average: 	300	 best: 	300	
Enemy Loss average: 	270.8	Enemy Loss best: 	360	My Team Loss average: 	93.9	My Team Loss best: 	24	 average: 	300	 best: 	300	
Enemy Loss average: 	270.6	Enemy Loss best: 	360	My Team Loss average: 	91.98	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	275.6	Enemy Loss best: 	360	My Team Loss average: 	96.64	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	275.8	Enemy Loss best: 	360	My Team Loss average: 	96.92	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	269.8	Enemy Loss best: 	360	My Team Loss average: 	88.08	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	275.9	Enemy Loss best: 	360	My Team Loss average: 	92.1	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	278.3	Enemy Loss best: 	360	My Team Loss average: 	94.12	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	277.3	Enemy Loss best: 	360	My Team Loss average: 	92.58	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	276.6	Enemy Loss best: 	360	My Team Loss average: 	91.24	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	279.8	Enemy Loss best: 	360	My Team Loss average: 	95.64	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	280.1	Enemy Loss best: 	360	My Team Loss average: 	96.06	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	278	Enemy Loss best: 	360	My Team Loss average: 	92.08	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	287.3	Enemy Loss best: 	370	My Team Loss average: 	103.9	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	288.3	Enemy Loss best: 	370	My Team Loss average: 	102.48	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	291.4	Enemy Loss best: 	370	My Team Loss average: 	105.02	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	289.4	Enemy Loss best: 	370	My Team Loss average: 	101.74	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	285.1	Enemy Loss best: 	370	My Team Loss average: 	95.6	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	285.2	Enemy Loss best: 	370	My Team Loss average: 	97.14	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	282.4	Enemy Loss best: 	370	My Team Loss average: 	94.86	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	275.7	Enemy Loss best: 	370	My Team Loss average: 	87.06	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	275	Enemy Loss best: 	370	My Team Loss average: 	85.68	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	274.4	Enemy Loss best: 	370	My Team Loss average: 	84.24	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	274.6	Enemy Loss best: 	370	My Team Loss average: 	83.98	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	274.2	Enemy Loss best: 	370	My Team Loss average: 	83.08	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	270.4	Enemy Loss best: 	370	My Team Loss average: 	79.32	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	269.1	Enemy Loss best: 	370	My Team Loss average: 	77.36	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	268.5	Enemy Loss best: 	370	My Team Loss average: 	76.2	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	268.3	Enemy Loss best: 	370	My Team Loss average: 	75	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	268.7	Enemy Loss best: 	370	My Team Loss average: 	75.76	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	269.3	Enemy Loss best: 	370	My Team Loss average: 	77.2	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	269.4	Enemy Loss best: 	370	My Team Loss average: 	77.68	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	270.7	Enemy Loss best: 	370	My Team Loss average: 	79.06	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	273.8	Enemy Loss best: 	370	My Team Loss average: 	83.14	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	274.1	Enemy Loss best: 	370	My Team Loss average: 	82.34	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	272.4	Enemy Loss best: 	370	My Team Loss average: 	79.9	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	275.5	Enemy Loss best: 	370	My Team Loss average: 	83.08	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	273.3	Enemy Loss best: 	370	My Team Loss average: 	80.22	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	271	Enemy Loss best: 	370	My Team Loss average: 	78	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	271.1	Enemy Loss best: 	370	My Team Loss average: 	78	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	280.9	Enemy Loss best: 	370	My Team Loss average: 	86.58	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	276.5	Enemy Loss best: 	370	My Team Loss average: 	79.24	My Team Loss best: 	16	 average: 	300	 best: 	300	

Enemy Loss average: 	52.7	Enemy Loss best: 	125	My Team Loss average: 	116.78	My Team Loss best: 	45	 average: 	300	 best: 	300	
Enemy Loss average: 	60.6	Enemy Loss best: 	125	My Team Loss average: 	111	My Team Loss best: 	32	 average: 	300	 best: 	300	
Enemy Loss average: 	66.4	Enemy Loss best: 	130	My Team Loss average: 	108.18	My Team Loss best: 	32	 average: 	300	 best: 	300	
Enemy Loss average: 	70.8	Enemy Loss best: 	130	My Team Loss average: 	112.26	My Team Loss best: 	32	 average: 	300	 best: 	300	
Enemy Loss average: 	71.3	Enemy Loss best: 	130	My Team Loss average: 	101.64	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	69.9	Enemy Loss best: 	130	My Team Loss average: 	94.72	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	75.9	Enemy Loss best: 	130	My Team Loss average: 	97.28	My Team Loss best: 	16	 average: 	300	 best: 	300	
Enemy Loss average: 	80	Enemy Loss best: 	155	My Team Loss average: 	98.3	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	82.7	Enemy Loss best: 	170	My Team Loss average: 	99.66	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	83.9	Enemy Loss best: 	170	My Team Loss average: 	92.76	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	88.8	Enemy Loss best: 	170	My Team Loss average: 	88.34	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	92.4	Enemy Loss best: 	170	My Team Loss average: 	88.76	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	96.9	Enemy Loss best: 	170	My Team Loss average: 	88.94	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	99.3	Enemy Loss best: 	170	My Team Loss average: 	85.86	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	99.8	Enemy Loss best: 	170	My Team Loss average: 	82.2	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	99.5	Enemy Loss best: 	170	My Team Loss average: 	79.66	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	96.8	Enemy Loss best: 	170	My Team Loss average: 	69.02	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	97.4	Enemy Loss best: 	170	My Team Loss average: 	66.66	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	91.8	Enemy Loss best: 	170	My Team Loss average: 	55.7	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	95	Enemy Loss best: 	180	My Team Loss average: 	55.2	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	90.2	Enemy Loss best: 	180	My Team Loss average: 	47.46	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	95.5	Enemy Loss best: 	180	My Team Loss average: 	49.06	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	96.8	Enemy Loss best: 	180	My Team Loss average: 	47.84	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	94.4	Enemy Loss best: 	185	My Team Loss average: 	45.08	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	100.5	Enemy Loss best: 	185	My Team Loss average: 	46.6	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	91.7	Enemy Loss best: 	185	My Team Loss average: 	38.3	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	91	Enemy Loss best: 	185	My Team Loss average: 	37.44	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	92.5	Enemy Loss best: 	185	My Team Loss average: 	36.14	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	102.7	Enemy Loss best: 	195	My Team Loss average: 	44.06	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	117.6	Enemy Loss best: 	195	My Team Loss average: 	55.48	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	117.7	Enemy Loss best: 	195	My Team Loss average: 	52.58	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	124.1	Enemy Loss best: 	205	My Team Loss average: 	56.64	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	126.7	Enemy Loss best: 	205	My Team Loss average: 	58.18	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	129.1	Enemy Loss best: 	210	My Team Loss average: 	59.84	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	127.5	Enemy Loss best: 	210	My Team Loss average: 	56.38	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	130.4	Enemy Loss best: 	210	My Team Loss average: 	59.8	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	131.8	Enemy Loss best: 	210	My Team Loss average: 	59.8	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	125.7	Enemy Loss best: 	210	My Team Loss average: 	52.44	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	115.1	Enemy Loss best: 	210	My Team Loss average: 	43.82	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	112.5	Enemy Loss best: 	210	My Team Loss average: 	41.26	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	110.5	Enemy Loss best: 	210	My Team Loss average: 	38.18	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	107.5	Enemy Loss best: 	210	My Team Loss average: 	35.46	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	110.9	Enemy Loss best: 	210	My Team Loss average: 	37.38	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	111.2	Enemy Loss best: 	210	My Team Loss average: 	37.38	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	107.5	Enemy Loss best: 	210	My Team Loss average: 	34.24	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	105.1	Enemy Loss best: 	210	My Team Loss average: 	31.64	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	99.9	Enemy Loss best: 	210	My Team Loss average: 	28.18	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	95.5	Enemy Loss best: 	210	My Team Loss average: 	25.2	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	92.7	Enemy Loss best: 	210	My Team Loss average: 	23.18	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	87.6	Enemy Loss best: 	210	My Team Loss average: 	20.04	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	82.3	Enemy Loss best: 	210	My Team Loss average: 	16.26	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	88.6	Enemy Loss best: 	210	My Team Loss average: 	21.26	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	89.1	Enemy Loss best: 	210	My Team Loss average: 	21.32	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	95.5	Enemy Loss best: 	210	My Team Loss average: 	26.1	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	100.8	Enemy Loss best: 	210	My Team Loss average: 	29.94	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	108.4	Enemy Loss best: 	210	My Team Loss average: 	36.54	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	117	Enemy Loss best: 	210	My Team Loss average: 	41.56	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	122.2	Enemy Loss best: 	210	My Team Loss average: 	45.98	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	127.8	Enemy Loss best: 	210	My Team Loss average: 	47.74	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	133	Enemy Loss best: 	210	My Team Loss average: 	49.92	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	131.3	Enemy Loss best: 	210	My Team Loss average: 	47.74	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	133.1	Enemy Loss best: 	210	My Team Loss average: 	47.14	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	135	Enemy Loss best: 	210	My Team Loss average: 	47.84	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	138.2	Enemy Loss best: 	210	My Team Loss average: 	49.7	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	139	Enemy Loss best: 	210	My Team Loss average: 	48.64	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	144.9	Enemy Loss best: 	210	My Team Loss average: 	51.52	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	154.3	Enemy Loss best: 	210	My Team Loss average: 	56.14	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	158	Enemy Loss best: 	210	My Team Loss average: 	56.56	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	158.3	Enemy Loss best: 	210	My Team Loss average: 	53.22	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	158.3	Enemy Loss best: 	210	My Team Loss average: 	49.96	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	162.9	Enemy Loss best: 	215	My Team Loss average: 	52.26	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	166.8	Enemy Loss best: 	215	My Team Loss average: 	54.24	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	172.9	Enemy Loss best: 	215	My Team Loss average: 	61.8	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	172.1	Enemy Loss best: 	215	My Team Loss average: 	59.08	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	170.2	Enemy Loss best: 	215	My Team Loss average: 	56.02	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	171.9	Enemy Loss best: 	215	My Team Loss average: 	56.66	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	171.6	Enemy Loss best: 	215	My Team Loss average: 	54.02	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	168	Enemy Loss best: 	215	My Team Loss average: 	46.82	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	166.2	Enemy Loss best: 	215	My Team Loss average: 	44.42	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	166.8	Enemy Loss best: 	215	My Team Loss average: 	44	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	166	Enemy Loss best: 	215	My Team Loss average: 	41.6	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	162.5	Enemy Loss best: 	215	My Team Loss average: 	35.58	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	163.6	Enemy Loss best: 	215	My Team Loss average: 	35.74	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	161.6	Enemy Loss best: 	215	My Team Loss average: 	31.7	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	167.2	Enemy Loss best: 	215	My Team Loss average: 	37.72	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	168.7	Enemy Loss best: 	215	My Team Loss average: 	39.06	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	171.1	Enemy Loss best: 	215	My Team Loss average: 	42.26	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	171.1	Enemy Loss best: 	215	My Team Loss average: 	42.26	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	170.5	Enemy Loss best: 	215	My Team Loss average: 	41.62	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	172.1	Enemy Loss best: 	215	My Team Loss average: 	43.38	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	172.7	Enemy Loss best: 	215	My Team Loss average: 	43.8	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	177.8	Enemy Loss best: 	215	My Team Loss average: 	50.62	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	179	Enemy Loss best: 	215	My Team Loss average: 	50.14	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	181.1	Enemy Loss best: 	215	My Team Loss average: 	53.76	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	183.9	Enemy Loss best: 	215	My Team Loss average: 	58.88	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	188.7	Enemy Loss best: 	215	My Team Loss average: 	69.44	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	189.5	Enemy Loss best: 	215	My Team Loss average: 	68.86	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	188.5	Enemy Loss best: 	215	My Team Loss average: 	62.98	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	189.6	Enemy Loss best: 	215	My Team Loss average: 	61.8	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	189.3	Enemy Loss best: 	215	My Team Loss average: 	57.96	My Team Loss best: 	0	 average: 	300	 best: 	300	
Enemy Loss average: 	188	Enemy Loss best: 	215	My Team Loss average: 	52.42	My Team Loss best: 	0	 average: 	300	 best: 	300	

Enemy Loss average: 	52.5	Enemy Loss best: 	100	My Team Loss average: 	123.22	My Team Loss best: 	58	 average: 	300	 best: 	300	
Enemy Loss average: 	56.8	Enemy Loss best: 	100	My Team Loss average: 	106.66	My Team Loss best: 	42	 average: 	300	 best: 	300	
Enemy Loss average: 	57.8	Enemy Loss best: 	100	My Team Loss average: 	94.76	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	59.2	Enemy Loss best: 	100	My Team Loss average: 	88.4	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	62.3	Enemy Loss best: 	100	My Team Loss average: 	83.82	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	65.7	Enemy Loss best: 	100	My Team Loss average: 	80.66	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	66.4	Enemy Loss best: 	115	My Team Loss average: 	75.26	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	65	Enemy Loss best: 	115	My Team Loss average: 	69.48	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	68.3	Enemy Loss best: 	115	My Team Loss average: 	69.48	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	70.1	Enemy Loss best: 	115	My Team Loss average: 	70.32	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	70.5	Enemy Loss best: 	115	My Team Loss average: 	67.08	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	72.3	Enemy Loss best: 	115	My Team Loss average: 	66.38	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	74.1	Enemy Loss best: 	115	My Team Loss average: 	66.64	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	74.5	Enemy Loss best: 	115	My Team Loss average: 	66.28	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	77.1	Enemy Loss best: 	115	My Team Loss average: 	68.98	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	76.3	Enemy Loss best: 	115	My Team Loss average: 	63.7	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	77.5	Enemy Loss best: 	115	My Team Loss average: 	64.22	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	79.5	Enemy Loss best: 	115	My Team Loss average: 	66.42	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	78.2	Enemy Loss best: 	115	My Team Loss average: 	61.14	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	79.1	Enemy Loss best: 	115	My Team Loss average: 	58.44	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	78.9	Enemy Loss best: 	115	My Team Loss average: 	56.74	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	80.2	Enemy Loss best: 	115	My Team Loss average: 	57.54	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	82.3	Enemy Loss best: 	140	My Team Loss average: 	57.24	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	80.4	Enemy Loss best: 	140	My Team Loss average: 	50.52	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	83.9	Enemy Loss best: 	140	My Team Loss average: 	55.44	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	84.9	Enemy Loss best: 	140	My Team Loss average: 	55.18	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	83.8	Enemy Loss best: 	140	My Team Loss average: 	51.76	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	83.2	Enemy Loss best: 	140	My Team Loss average: 	48.38	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	86.4	Enemy Loss best: 	140	My Team Loss average: 	52.3	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	85.2	Enemy Loss best: 	140	My Team Loss average: 	49.32	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	87.1	Enemy Loss best: 	140	My Team Loss average: 	50.34	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	93.8	Enemy Loss best: 	140	My Team Loss average: 	57.92	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	97.1	Enemy Loss best: 	140	My Team Loss average: 	60.36	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	99.6	Enemy Loss best: 	140	My Team Loss average: 	62.74	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	99.2	Enemy Loss best: 	155	My Team Loss average: 	58.18	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	100.9	Enemy Loss best: 	155	My Team Loss average: 	57.56	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	103.9	Enemy Loss best: 	155	My Team Loss average: 	59.14	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	104.2	Enemy Loss best: 	155	My Team Loss average: 	56.02	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	103	Enemy Loss best: 	155	My Team Loss average: 	51.22	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	102.7	Enemy Loss best: 	155	My Team Loss average: 	48.66	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	102.6	Enemy Loss best: 	155	My Team Loss average: 	46.08	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	98.5	Enemy Loss best: 	155	My Team Loss average: 	38.46	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	99.5	Enemy Loss best: 	155	My Team Loss average: 	38.24	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	99	Enemy Loss best: 	155	My Team Loss average: 	35.66	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	98.2	Enemy Loss best: 	155	My Team Loss average: 	33.66	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	96	Enemy Loss best: 	155	My Team Loss average: 	29.34	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	96	Enemy Loss best: 	155	My Team Loss average: 	28.7	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	95.9	Enemy Loss best: 	155	My Team Loss average: 	28.16	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	95.8	Enemy Loss best: 	155	My Team Loss average: 	26.82	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	97.4	Enemy Loss best: 	155	My Team Loss average: 	28.14	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	99.3	Enemy Loss best: 	155	My Team Loss average: 	29.42	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	100.8	Enemy Loss best: 	155	My Team Loss average: 	30.38	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	100.7	Enemy Loss best: 	160	My Team Loss average: 	28.58	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	101.4	Enemy Loss best: 	160	My Team Loss average: 	28.86	My Team Loss best: 	13	 average: 	300	 best: 	300	
Enemy Loss average: 	100	Enemy Loss best: 	160	My Team Loss average: 	26.58	My Team Loss best: 	13	 average: 	300	 best: 	300	
